,mun_name,mun_code,account_type,label,total_amount,province,Province
2015,Port St Johns,EC154,AUDA,Total By Customer Group,22864046,KwaZulu-Natal,Eastern Cape
2015,Nyandeni,EC155,AUDA,Total By Income Source,17744663,KwaZulu-Natal,Eastern Cape
2015,Nyandeni,EC155,AUDA,Total By Customer Group,17744663,KwaZulu-Natal,Eastern Cape
2015,Mhlontlo,EC156,AUDA,Total By Income Source,24331084,KwaZulu-Natal,Eastern Cape
2015,Mhlontlo,EC156,AUDA,Total By Customer Group,24331084,KwaZulu-Natal,Eastern Cape
2015,King Sabata Dalindyebo,EC157,AUDA,Total By Income Source,39056203,KwaZulu-Natal,Eastern Cape
2015,King Sabata Dalindyebo,EC157,AUDA,Total By Customer Group,39056203,KwaZulu-Natal,Eastern Cape
2015,Matatiele,EC441,AUDA,Total By Income Source,60752959,KwaZulu-Natal,Eastern Cape
2015,Matatiele,EC441,AUDA,Total By Customer Group,60752959,KwaZulu-Natal,Eastern Cape
2015,Umzimvubu,EC442,AUDA,Total By Income Source,18763997,KwaZulu-Natal,Eastern Cape
2015,Umzimvubu,EC442,AUDA,Total By Customer Group,18763997,KwaZulu-Natal,Eastern Cape
2015,Mbizana,EC443,AUDA,Total By Income Source,27279989,KwaZulu-Natal,Eastern Cape
2015,Mbizana,EC443,AUDA,Total By Customer Group,27279989,KwaZulu-Natal,Eastern Cape
2015,Ekurhuleni,EKU,AUDA,Total By Income Source,13531146387,KwaZulu-Natal,Eastern Cape
2015,Ekurhuleni,EKU,AUDA,Total By Customer Group,13531146388,KwaZulu-Natal,Eastern Cape
2015,Letsemeng,FS161,AUDA,Total By Income Source,18382783,KwaZulu-Natal,Eastern Cape
2015,Letsemeng,FS161,AUDA,Total By Customer Group,18382783,KwaZulu-Natal,Eastern Cape
2015,Kopanong,FS162,AUDA,Total By Income Source,120838506,KwaZulu-Natal,Eastern Cape
2015,Kopanong,FS162,AUDA,Total By Customer Group,120838506,KwaZulu-Natal,Eastern Cape
2015,Mohokare,FS163,AUDA,Total By Income Source,8979330,KwaZulu-Natal,Gauteng
2015,Mohokare,FS163,AUDA,Total By Customer Group,8979330,KwaZulu-Natal,Gauteng
2015,Naledi,FS164,AUDA,Total By Income Source,1725183,KwaZulu-Natal,Free State
2015,Naledi,FS164,AUDA,Total By Customer Group,1725183,KwaZulu-Natal,Free State
2015,Masilonyana,FS181,AUDA,Total By Income Source,360953774,KwaZulu-Natal,Free State
2015,Masilonyana,FS181,AUDA,Total By Customer Group,360953774,KwaZulu-Natal,Free State
2015,Tokologo,FS182,AUDA,Total By Income Source,74964287,KwaZulu-Natal,Free State
2015,Tokologo,FS182,AUDA,Total By Customer Group,74964287,KwaZulu-Natal,Free State
2015,Tswelopele,FS183,AUDA,Total By Income Source,44816226,KwaZulu-Natal,Free State
2015,Tswelopele,FS183,AUDA,Total By Customer Group,44816228,KwaZulu-Natal,Free State
2015,Matjhabeng,FS184,AUDA,Total By Income Source,1064883395,KwaZulu-Natal,Free State
2015,Matjhabeng,FS184,AUDA,Total By Customer Group,1064883395,KwaZulu-Natal,Free State
2015,Nala,FS185,AUDA,Total By Income Source,69645056,KwaZulu-Natal,Free State
2015,Nala,FS185,AUDA,Total By Customer Group,69645056,KwaZulu-Natal,Free State
2015,Setsoto,FS191,AUDA,Total By Income Source,246820305,KwaZulu-Natal,Free State
2015,Setsoto,FS191,AUDA,Total By Customer Group,246820305,KwaZulu-Natal,Free State
2015,Dihlabeng,FS192,AUDA,Total By Income Source,61936074,KwaZulu-Natal,Free State
2015,Dihlabeng,FS192,AUDA,Total By Customer Group,61936074,KwaZulu-Natal,Free State
2015,Nketoana,FS193,AUDA,Total By Income Source,257808213,KwaZulu-Natal,Free State
2015,Nketoana,FS193,AUDA,Total By Customer Group,257808213,KwaZulu-Natal,Free State
2015,Maluti a Phofung,FS194,AUDA,Total By Income Source,423558291,KwaZulu-Natal,Free State
2015,Maluti a Phofung,FS194,AUDA,Total By Customer Group,734492290,KwaZulu-Natal,Free State
2015,Phumelela,FS195,AUDA,Total By Income Source,12343954,KwaZulu-Natal,Free State
2015,Phumelela,FS195,AUDA,Total By Customer Group,12343956,KwaZulu-Natal,Free State
2015,Mantsopa,FS196,AUDA,Total By Income Source,232259691,KwaZulu-Natal,Free State
2015,Mantsopa,FS196,AUDA,Total By Customer Group,232259691,KwaZulu-Natal,Free State
2015,Moqhaka,FS201,AUDA,Total By Income Source,94408325,KwaZulu-Natal,Free State
2015,Moqhaka,FS201,AUDA,Total By Customer Group,94408325,KwaZulu-Natal,Free State
2015,Ngwathe,FS203,AUDA,Total By Income Source,616898855,KwaZulu-Natal,Free State
2015,Ngwathe,FS203,AUDA,Total By Customer Group,616898858,KwaZulu-Natal,Free State
2015,Metsimaholo,FS204,AUDA,Total By Income Source,639041401,KwaZulu-Natal,Free State
2015,Metsimaholo,FS204,AUDA,Total By Customer Group,639041401,KwaZulu-Natal,Free State
2015,Mafube,FS205,AUDA,Total By Income Source,63954782,KwaZulu-Natal,Free State
2015,Mafube,FS205,AUDA,Total By Customer Group,63954782,KwaZulu-Natal,Free State
2015,Emfuleni,GT421,AUDA,Total By Income Source,4763304864,KwaZulu-Natal,Free State
2015,Emfuleni,GT421,AUDA,Total By Customer Group,4763304864,KwaZulu-Natal,Free State
2015,Midvaal,GT422,AUDA,Total By Income Source,195136187,KwaZulu-Natal,Free State
2015,Midvaal,GT422,AUDA,Total By Customer Group,195136187,KwaZulu-Natal,Free State
2015,Lesedi,GT423,AUDA,Total By Income Source,388953719,KwaZulu-Natal,Free State
2015,Lesedi,GT423,AUDA,Total By Customer Group,388953719,KwaZulu-Natal,Free State
2015,Mogale City,GT481,AUDA,Total By Income Source,984660017,KwaZulu-Natal,Gauteng
2015,Mogale City,GT481,AUDA,Total By Customer Group,984660017,KwaZulu-Natal,Gauteng
2015,Randfontein,GT482,AUDA,Total By Income Source,42432050,KwaZulu-Natal,Gauteng
2015,Randfontein,GT482,AUDA,Total By Customer Group,42432050,KwaZulu-Natal,Gauteng
2015,Westonaria,GT483,AUDA,Total By Income Source,384520919,KwaZulu-Natal,Gauteng
2015,Westonaria,GT483,AUDA,Total By Customer Group,384520919,KwaZulu-Natal,Gauteng
2015,Merafong City,GT484,AUDA,Total By Income Source,784427937,KwaZulu-Natal,Gauteng
2015,Merafong City,GT484,AUDA,Total By Customer Group,784337937,KwaZulu-Natal,Gauteng
2015,City of Johannesburg,JHB,AUDA,Total By Income Source,15358696001,KwaZulu-Natal,Gauteng
2015,City of Johannesburg,JHB,AUDA,Total By Customer Group,15358696001,KwaZulu-Natal,Gauteng
2015,Vulamehlo,KZN211,AUDA,Total By Income Source,2735885,KwaZulu-Natal,Gauteng
2015,Vulamehlo,KZN211,AUDA,Total By Customer Group,2735885,KwaZulu-Natal,Gauteng
2015,Umdoni,KZN212,AUDA,Total By Income Source,36539998,KwaZulu-Natal,Gauteng
2015,Umdoni,KZN212,AUDA,Total By Customer Group,36539998,KwaZulu-Natal,Gauteng
2015,Umzumbe,KZN213,AUDA,Total By Income Source,6196148,KwaZulu-Natal,Gauteng
2015,Umzumbe,KZN213,AUDA,Total By Customer Group,6196148,KwaZulu-Natal,Gauteng
2015,uMuziwabantu,KZN214,AUDA,Total By Income Source,11768488,KwaZulu-Natal,KwaZulu-Natal
2015,uMuziwabantu,KZN214,AUDA,Total By Customer Group,11768488,KwaZulu-Natal,KwaZulu-Natal
2015,Ezingoleni,KZN215,AUDA,Total By Income Source,4357496,KwaZulu-Natal,KwaZulu-Natal
2015,Ezingoleni,KZN215,AUDA,Total By Customer Group,4357496,KwaZulu-Natal,KwaZulu-Natal
2015,Ray Nkonyeni,KZN216,AUDA,Total By Income Source,150045682,KwaZulu-Natal,KwaZulu-Natal
2015,Ray Nkonyeni,KZN216,AUDA,Total By Customer Group,150045682,KwaZulu-Natal,KwaZulu-Natal
2015,uMshwathi,KZN221,AUDA,Total By Income Source,91466738,KwaZulu-Natal,KwaZulu-Natal
2015,uMshwathi,KZN221,AUDA,Total By Customer Group,91466738,KwaZulu-Natal,KwaZulu-Natal
2015,uMngeni,KZN222,AUDA,Total By Income Source,58927539,KwaZulu-Natal,KwaZulu-Natal
2015,uMngeni,KZN222,AUDA,Total By Customer Group,58927540,KwaZulu-Natal,KwaZulu-Natal
2015,Mpofana,KZN223,AUDA,Total By Income Source,66398167,KwaZulu-Natal,KwaZulu-Natal
2015,Mpofana,KZN223,AUDA,Total By Customer Group,66398167,KwaZulu-Natal,KwaZulu-Natal
2015,Impendle,KZN224,AUDA,Total By Income Source,3882688,KwaZulu-Natal,KwaZulu-Natal
2015,Impendle,KZN224,AUDA,Total By Customer Group,3882688,KwaZulu-Natal,KwaZulu-Natal
2015,The Msunduzi,KZN225,AUDA,Total By Income Source,1862262096,KwaZulu-Natal,KwaZulu-Natal
2015,The Msunduzi,KZN225,AUDA,Total By Customer Group,1862262096,KwaZulu-Natal,KwaZulu-Natal
2015,Mkhambathini,KZN226,AUDA,Total By Income Source,12202247,KwaZulu-Natal,KwaZulu-Natal
2015,Mkhambathini,KZN226,AUDA,Total By Customer Group,12202247,KwaZulu-Natal,KwaZulu-Natal
2015,Richmond,KZN227,AUDA,Total By Income Source,9385682,KwaZulu-Natal,KwaZulu-Natal
2015,Richmond,KZN227,AUDA,Total By Customer Group,9385682,KwaZulu-Natal,KwaZulu-Natal
2015,Emnambithi/Ladysmith,KZN232,AUDA,Total By Income Source,155408441,KwaZulu-Natal,KwaZulu-Natal
2015,Emnambithi/Ladysmith,KZN232,AUDA,Total By Customer Group,155408441,KwaZulu-Natal,KwaZulu-Natal
2015,Indaka,KZN233,AUDA,Total By Income Source,3536546,KwaZulu-Natal,KwaZulu-Natal
2015,Indaka,KZN233,AUDA,Total By Customer Group,3536546,KwaZulu-Natal,KwaZulu-Natal
2015,Umtshezi,KZN234,AUDA,Total By Income Source,100243872,KwaZulu-Natal,KwaZulu-Natal
2015,Umtshezi,KZN234,AUDA,Total By Customer Group,100243872,KwaZulu-Natal,KwaZulu-Natal
2015,Okhahlamba,KZN235,AUDA,Total By Income Source,27546237,KwaZulu-Natal,KwaZulu-Natal
2015,Okhahlamba,KZN235,AUDA,Total By Customer Group,27546237,KwaZulu-Natal,KwaZulu-Natal
2015,Imbabazane,KZN236,AUDA,Total By Income Source,14231138,KwaZulu-Natal,KwaZulu-Natal
2015,Imbabazane,KZN236,AUDA,Total By Customer Group,14231138,KwaZulu-Natal,KwaZulu-Natal
2015,Endumeni,KZN241,AUDA,Total By Income Source,70284347,KwaZulu-Natal,KwaZulu-Natal
2015,Endumeni,KZN241,AUDA,Total By Customer Group,70284347,KwaZulu-Natal,KwaZulu-Natal
2015,Nqutu,KZN242,AUDA,Total By Income Source,20617687,KwaZulu-Natal,KwaZulu-Natal
2015,Nqutu,KZN242,AUDA,Total By Customer Group,20617687,KwaZulu-Natal,KwaZulu-Natal
2015,Msinga,KZN244,AUDA,Total By Income Source,17361099,KwaZulu-Natal,KwaZulu-Natal
2015,Msinga,KZN244,AUDA,Total By Customer Group,17361099,KwaZulu-Natal,KwaZulu-Natal
2015,Umvoti,KZN245,AUDA,Total By Income Source,32409319,KwaZulu-Natal,KwaZulu-Natal
2015,Umvoti,KZN245,AUDA,Total By Customer Group,32409319,KwaZulu-Natal,KwaZulu-Natal
2015,Newcastle,KZN252,AUDA,Total By Income Source,894180225,KwaZulu-Natal,KwaZulu-Natal
2015,Newcastle,KZN252,AUDA,Total By Customer Group,894180225,KwaZulu-Natal,KwaZulu-Natal
2015,Emadlangeni,KZN253,AUDA,Total By Income Source,27465273,KwaZulu-Natal,KwaZulu-Natal
2015,Emadlangeni,KZN253,AUDA,Total By Customer Group,27465273,KwaZulu-Natal,KwaZulu-Natal
2015,Dannhauser,KZN254,AUDA,Total By Income Source,6654253,KwaZulu-Natal,KwaZulu-Natal
2015,Dannhauser,KZN254,AUDA,Total By Customer Group,6654253,KwaZulu-Natal,KwaZulu-Natal
2015,uPhongolo,KZN262,AUDA,Total By Income Source,70045354,KwaZulu-Natal,KwaZulu-Natal
2015,uPhongolo,KZN262,AUDA,Total By Customer Group,70045354,KwaZulu-Natal,KwaZulu-Natal
2015,Abaqulusi,KZN263,AUDA,Total By Income Source,101857244,KwaZulu-Natal,KwaZulu-Natal
2015,Abaqulusi,KZN263,AUDA,Total By Customer Group,101857244,KwaZulu-Natal,KwaZulu-Natal
2015,Nongoma,KZN265,AUDA,Total By Income Source,25086984,KwaZulu-Natal,KwaZulu-Natal
2015,Nongoma,KZN265,AUDA,Total By Customer Group,25086983,KwaZulu-Natal,KwaZulu-Natal
2015,Umhlabuyalingana,KZN271,AUDA,Total By Income Source,12408296,KwaZulu-Natal,KwaZulu-Natal
2015,Umhlabuyalingana,KZN271,AUDA,Total By Customer Group,12408296,KwaZulu-Natal,KwaZulu-Natal
2015,Jozini,KZN272,AUDA,Total By Income Source,76227601,KwaZulu-Natal,KwaZulu-Natal
2015,Jozini,KZN272,AUDA,Total By Customer Group,76227601,KwaZulu-Natal,KwaZulu-Natal
2015,The Big 5 False Bay,KZN273,AUDA,Total By Income Source,17425222,KwaZulu-Natal,KwaZulu-Natal
2015,The Big 5 False Bay,KZN273,AUDA,Total By Customer Group,17425222,KwaZulu-Natal,KwaZulu-Natal
2015,Hlabisa,KZN274,AUDA,Total By Income Source,2643457,KwaZulu-Natal,KwaZulu-Natal
2015,Hlabisa,KZN274,AUDA,Total By Customer Group,2643457,KwaZulu-Natal,KwaZulu-Natal
2015,Mtubatuba,KZN275,AUDA,Total By Income Source,63705972,KwaZulu-Natal,KwaZulu-Natal
2015,Mtubatuba,KZN275,AUDA,Total By Customer Group,63705972,KwaZulu-Natal,KwaZulu-Natal
2015,Mfolozi,KZN281,AUDA,Total By Income Source,8202673,KwaZulu-Natal,KwaZulu-Natal
2015,Mfolozi,KZN281,AUDA,Total By Customer Group,8202673,KwaZulu-Natal,KwaZulu-Natal
2015,uMhlathuze,KZN282,AUDA,Total By Income Source,223451813,KwaZulu-Natal,KwaZulu-Natal
2015,uMhlathuze,KZN282,AUDA,Total By Customer Group,223451813,KwaZulu-Natal,KwaZulu-Natal
2015,Ntambanana,KZN283,AUDA,Total By Income Source,1524980,KwaZulu-Natal,KwaZulu-Natal
2015,Ntambanana,KZN283,AUDA,Total By Customer Group,1524980,KwaZulu-Natal,KwaZulu-Natal
2015,uMlalazi,KZN284,AUDA,Total By Income Source,12529085,KwaZulu-Natal,KwaZulu-Natal
2015,uMlalazi,KZN284,AUDA,Total By Customer Group,12529088,KwaZulu-Natal,KwaZulu-Natal
2015,Mthonjaneni,KZN285,AUDA,Total By Income Source,7852311,KwaZulu-Natal,KwaZulu-Natal
2015,Mthonjaneni,KZN285,AUDA,Total By Customer Group,7852311,KwaZulu-Natal,KwaZulu-Natal
2015,Nkandla,KZN286,AUDA,Total By Income Source,10658338,KwaZulu-Natal,KwaZulu-Natal
2015,Nkandla,KZN286,AUDA,Total By Customer Group,10658338,KwaZulu-Natal,KwaZulu-Natal
2015,Mandeni,KZN291,AUDA,Total By Income Source,104526089,KwaZulu-Natal,KwaZulu-Natal
2015,Mandeni,KZN291,AUDA,Total By Customer Group,104526089,KwaZulu-Natal,KwaZulu-Natal
2015,KwaDukuza,KZN292,AUDA,Total By Income Source,116698967,KwaZulu-Natal,KwaZulu-Natal
2015,KwaDukuza,KZN292,AUDA,Total By Customer Group,116698966,KwaZulu-Natal,KwaZulu-Natal
2015,Ndwedwe,KZN293,AUDA,Total By Income Source,6930289,KwaZulu-Natal,KwaZulu-Natal
2015,Ndwedwe,KZN293,AUDA,Total By Customer Group,6930289,KwaZulu-Natal,KwaZulu-Natal
2015,Maphumulo,KZN294,AUDA,Total By Income Source,15727147,KwaZulu-Natal,KwaZulu-Natal
2015,Maphumulo,KZN294,AUDA,Total By Customer Group,15727147,KwaZulu-Natal,KwaZulu-Natal
2015,Ingwe,KZN431,AUDA,Total By Income Source,9326861,KwaZulu-Natal,KwaZulu-Natal
2015,Ingwe,KZN431,AUDA,Total By Customer Group,9326861,KwaZulu-Natal,KwaZulu-Natal
2015,Kwa Sani,KZN432,AUDA,Total By Income Source,1633122,KwaZulu-Natal,KwaZulu-Natal
2015,Kwa Sani,KZN432,AUDA,Total By Customer Group,1633122,KwaZulu-Natal,KwaZulu-Natal
2015,Greater Kokstad,KZN433,AUDA,Total By Income Source,46627095,KwaZulu-Natal,KwaZulu-Natal
2015,Greater Kokstad,KZN433,AUDA,Total By Customer Group,46627095,KwaZulu-Natal,KwaZulu-Natal
2015,Ubuhlebezwe,KZN434,AUDA,Total By Income Source,17939699,KwaZulu-Natal,KwaZulu-Natal
2015,Ubuhlebezwe,KZN434,AUDA,Total By Customer Group,17939699,KwaZulu-Natal,KwaZulu-Natal
2015,Umzimkhulu,KZN435,AUDA,Total By Income Source,5387728,KwaZulu-Natal,KwaZulu-Natal
2015,Umzimkhulu,KZN435,AUDA,Total By Customer Group,5387728,KwaZulu-Natal,KwaZulu-Natal
2015,Greater Giyani,LIM331,AUDA,Total By Income Source,69094269,KwaZulu-Natal,KwaZulu-Natal
2015,Greater Giyani,LIM331,AUDA,Total By Customer Group,69094269,KwaZulu-Natal,KwaZulu-Natal
2015,Greater Letaba,LIM332,AUDA,Total By Income Source,90076566,KwaZulu-Natal,KwaZulu-Natal
2015,Greater Letaba,LIM332,AUDA,Total By Customer Group,90076566,KwaZulu-Natal,KwaZulu-Natal
2015,Greater Tzaneen,LIM333,AUDA,Total By Income Source,278686574,KwaZulu-Natal,KwaZulu-Natal
2015,Greater Tzaneen,LIM333,AUDA,Total By Customer Group,278686573,KwaZulu-Natal,KwaZulu-Natal
2015,Ba-Phalaborwa,LIM334,AUDA,Total By Income Source,434611171,KwaZulu-Natal,KwaZulu-Natal
2015,Ba-Phalaborwa,LIM334,AUDA,Total By Customer Group,434611171,KwaZulu-Natal,KwaZulu-Natal
2015,Maruleng,LIM335,AUDA,Total By Income Source,2883559,KwaZulu-Natal,Limpopo
2015,Maruleng,LIM335,AUDA,Total By Customer Group,2883560,KwaZulu-Natal,Limpopo
2015,Musina,LIM341,AUDA,Total By Income Source,24931355,KwaZulu-Natal,Limpopo
2015,Musina,LIM341,AUDA,Total By Customer Group,24931355,KwaZulu-Natal,Limpopo
2015,Mutale,LIM342,AUDA,Total By Income Source,7259964,KwaZulu-Natal,Limpopo
2015,Mutale,LIM342,AUDA,Total By Customer Group,7259964,KwaZulu-Natal,Limpopo
2015,Thulamela,LIM343,AUDA,Total By Income Source,344927044,KwaZulu-Natal,Limpopo
2015,Thulamela,LIM343,AUDA,Total By Customer Group,344927044,KwaZulu-Natal,Limpopo
2015,Makhado,LIM344,AUDA,Total By Income Source,114301256,KwaZulu-Natal,Limpopo
2015,Makhado,LIM344,AUDA,Total By Customer Group,114301256,KwaZulu-Natal,Limpopo
2015,Blouberg,LIM351,AUDA,Total By Income Source,48443222,KwaZulu-Natal,Limpopo
2015,Blouberg,LIM351,AUDA,Total By Customer Group,48443222,KwaZulu-Natal,Limpopo
2015,Aganang,LIM352,AUDA,Total By Income Source,76708721,KwaZulu-Natal,Limpopo
2015,Aganang,LIM352,AUDA,Total By Customer Group,76708721,KwaZulu-Natal,Limpopo
2015,Molemole,LIM353,AUDA,Total By Income Source,69600748,KwaZulu-Natal,Limpopo
2015,Molemole,LIM353,AUDA,Total By Customer Group,69600748,KwaZulu-Natal,Limpopo
2015,Polokwane,LIM354,AUDA,Total By Income Source,709101825,KwaZulu-Natal,Limpopo
2015,Polokwane,LIM354,AUDA,Total By Customer Group,709101818,KwaZulu-Natal,Limpopo
2015,Lepele-Nkumpi,LIM355,AUDA,Total By Income Source,129372679,KwaZulu-Natal,Limpopo
2015,Lepele-Nkumpi,LIM355,AUDA,Total By Customer Group,129372681,KwaZulu-Natal,Limpopo
2015,Thabazimbi,LIM361,AUDA,Total By Income Source,79677929,KwaZulu-Natal,Limpopo
2015,Thabazimbi,LIM361,AUDA,Total By Customer Group,0,KwaZulu-Natal,Limpopo
2015,Lephalale,LIM362,AUDA,Total By Income Source,183845087,KwaZulu-Natal,Limpopo
2015,Lephalale,LIM362,AUDA,Total By Customer Group,183845088,KwaZulu-Natal,Limpopo
2015,Mookgopong,LIM364,AUDA,Total By Income Source,45674455,KwaZulu-Natal,Limpopo
2015,Mookgopong,LIM364,AUDA,Total By Customer Group,45674455,KwaZulu-Natal,Limpopo
2015,Modimolle,LIM365,AUDA,Total By Income Source,127763256,KwaZulu-Natal,Limpopo
2015,Modimolle,LIM365,AUDA,Total By Customer Group,127763256,KwaZulu-Natal,Limpopo
2015,Bela-Bela,LIM366,AUDA,Total By Income Source,102300771,KwaZulu-Natal,Limpopo
2015,Bela-Bela,LIM366,AUDA,Total By Customer Group,102300771,KwaZulu-Natal,Limpopo
2015,Mogalakwena,LIM367,AUDA,Total By Income Source,429669228,KwaZulu-Natal,Limpopo
2015,Mogalakwena,LIM367,AUDA,Total By Customer Group,429669228,KwaZulu-Natal,Limpopo
2015,Ephraim Mogale,LIM471,AUDA,Total By Income Source,44263125,KwaZulu-Natal,Limpopo
2015,Ephraim Mogale,LIM471,AUDA,Total By Customer Group,44263125,KwaZulu-Natal,Limpopo
2015,Elias Motsoaledi,LIM472,AUDA,Total By Income Source,49916803,KwaZulu-Natal,Limpopo
2015,Elias Motsoaledi,LIM472,AUDA,Total By Customer Group,49916805,KwaZulu-Natal,Limpopo
2015,Makhuduthamaga,LIM473,AUDA,Total By Income Source,13589871,KwaZulu-Natal,Limpopo
2015,Makhuduthamaga,LIM473,AUDA,Total By Customer Group,13589871,KwaZulu-Natal,Limpopo
2015,Fetakgomo,LIM474,AUDA,Total By Income Source,29262921,KwaZulu-Natal,Limpopo
2015,Fetakgomo,LIM474,AUDA,Total By Customer Group,29262920,KwaZulu-Natal,Limpopo
2015,Greater Tubatse,LIM475,AUDA,Total By Income Source,112017253,KwaZulu-Natal,Limpopo
2015,Greater Tubatse,LIM475,AUDA,Total By Customer Group,112017253,KwaZulu-Natal,Limpopo
2015,Mangaung,MAN,AUDA,Total By Income Source,3514071852,KwaZulu-Natal,Limpopo
2015,Mangaung,MAN,AUDA,Total By Customer Group,3514071852,KwaZulu-Natal,Limpopo
2015,Chief Albert Luthuli,MP301,AUDA,Total By Income Source,725557176,KwaZulu-Natal,Limpopo
2015,Chief Albert Luthuli,MP301,AUDA,Total By Customer Group,725557176,KwaZulu-Natal,Limpopo
2015,Msukaligwa,MP302,AUDA,Total By Income Source,327472677,KwaZulu-Natal,Limpopo
2015,Msukaligwa,MP302,AUDA,Total By Customer Group,327472677,KwaZulu-Natal,Limpopo
2015,Mkhondo,MP303,AUDA,Total By Income Source,23647619,KwaZulu-Natal,Limpopo
2015,Mkhondo,MP303,AUDA,Total By Customer Group,23647619,KwaZulu-Natal,Limpopo
2015,Dr Pixley Ka Isaka Seme,MP304,AUDA,Total By Income Source,251758330,KwaZulu-Natal,Free State
2015,Dr Pixley Ka Isaka Seme,MP304,AUDA,Total By Customer Group,251758330,KwaZulu-Natal,Free State
2015,Lekwa,MP305,AUDA,Total By Income Source,483609763,KwaZulu-Natal,Mpumalanga
2015,Lekwa,MP305,AUDA,Total By Customer Group,483609763,KwaZulu-Natal,Mpumalanga
2015,Dipaleseng,MP306,AUDA,Total By Income Source,289051150,KwaZulu-Natal,Mpumalanga
2015,Dipaleseng,MP306,AUDA,Total By Customer Group,289051156,KwaZulu-Natal,Mpumalanga
2015,Govan Mbeki,MP307,AUDA,Total By Income Source,912763241,KwaZulu-Natal,Mpumalanga
2015,Govan Mbeki,MP307,AUDA,Total By Customer Group,912763239,KwaZulu-Natal,Mpumalanga
2015,Victor Khanye,MP311,AUDA,Total By Income Source,340532659,KwaZulu-Natal,Mpumalanga
2015,Victor Khanye,MP311,AUDA,Total By Customer Group,340532659,KwaZulu-Natal,Mpumalanga
2015,Emalahleni,MP312,AUDA,Total By Income Source,1710146911,KwaZulu-Natal,Mpumalanga
2015,Emalahleni,MP312,AUDA,Total By Customer Group,1710146911,KwaZulu-Natal,Mpumalanga
2015,Emakhazeni,MP314,AUDA,Total By Income Source,123822344,KwaZulu-Natal,Mpumalanga
2015,Emakhazeni,MP314,AUDA,Total By Customer Group,123822344,KwaZulu-Natal,Mpumalanga
2015,Thembisile,MP315,AUDA,Total By Income Source,422261190,KwaZulu-Natal,Mpumalanga
2015,Thembisile,MP315,AUDA,Total By Customer Group,422261190,KwaZulu-Natal,Mpumalanga
2015,Dr JS Moroka,MP316,AUDA,Total By Income Source,65583184,KwaZulu-Natal,Mpumalanga
2015,Dr JS Moroka,MP316,AUDA,Total By Customer Group,65583184,KwaZulu-Natal,Mpumalanga
2015,Thaba Chweu,MP321,AUDA,Total By Income Source,171153613,KwaZulu-Natal,Mpumalanga
2015,Thaba Chweu,MP321,AUDA,Total By Customer Group,171153613,KwaZulu-Natal,Mpumalanga
2015,Mbombela,MP322,AUDA,Total By Income Source,169027856,KwaZulu-Natal,Mpumalanga
2015,Mbombela,MP322,AUDA,Total By Customer Group,169027853,KwaZulu-Natal,Mpumalanga
2015,Umjindi,MP323,AUDA,Total By Income Source,102104713,KwaZulu-Natal,Mpumalanga
2015,Umjindi,MP323,AUDA,Total By Customer Group,102104716,KwaZulu-Natal,Mpumalanga
2015,Nkomazi,MP324,AUDA,Total By Income Source,130809034,KwaZulu-Natal,Mpumalanga
2015,Nkomazi,MP324,AUDA,Total By Customer Group,130809034,KwaZulu-Natal,Mpumalanga
2015,Bushbuckridge,MP325,AUDA,Total By Income Source,787259812,KwaZulu-Natal,Mpumalanga
2015,Bushbuckridge,MP325,AUDA,Total By Customer Group,787259812,KwaZulu-Natal,Mpumalanga
2015,Richtersveld,NC061,AUDA,Total By Income Source,52900092,KwaZulu-Natal,Mpumalanga
2015,Richtersveld,NC061,AUDA,Total By Customer Group,52900092,KwaZulu-Natal,Mpumalanga
2015,Nama Khoi,NC062,AUDA,Total By Income Source,87380797,KwaZulu-Natal,Mpumalanga
2015,Nama Khoi,NC062,AUDA,Total By Customer Group,87380797,KwaZulu-Natal,Mpumalanga
2015,Kamiesberg,NC064,AUDA,Total By Income Source,45454006,KwaZulu-Natal,Mpumalanga
2015,Kamiesberg,NC064,AUDA,Total By Customer Group,45454006,KwaZulu-Natal,Mpumalanga
2015,Hantam,NC065,AUDA,Total By Income Source,29307781,KwaZulu-Natal,Northern Cape
2015,Hantam,NC065,AUDA,Total By Customer Group,29307781,KwaZulu-Natal,Northern Cape
2015,Karoo Hoogland,NC066,AUDA,Total By Income Source,20422367,KwaZulu-Natal,Northern Cape
2015,Karoo Hoogland,NC066,AUDA,Total By Customer Group,20422367,KwaZulu-Natal,Northern Cape
2015,Khâi-Ma,NC067,AUDA,Total By Income Source,36772831,KwaZulu-Natal,Northern Cape
2015,Khâi-Ma,NC067,AUDA,Total By Customer Group,36772831,KwaZulu-Natal,Northern Cape
2015,Ubuntu,NC071,AUDA,Total By Income Source,45897013,KwaZulu-Natal,Northern Cape
2015,Ubuntu,NC071,AUDA,Total By Customer Group,45897013,KwaZulu-Natal,Northern Cape
2015,Umsobomvu,NC072,AUDA,Total By Income Source,86800648,KwaZulu-Natal,Northern Cape
2015,Umsobomvu,NC072,AUDA,Total By Customer Group,86800648,KwaZulu-Natal,Northern Cape
2015,Emthanjeni,NC073,AUDA,Total By Income Source,42755018,KwaZulu-Natal,Northern Cape
2015,Emthanjeni,NC073,AUDA,Total By Customer Group,42755017,KwaZulu-Natal,Northern Cape
2015,Kareeberg,NC074,AUDA,Total By Income Source,5188782,KwaZulu-Natal,Northern Cape
2015,Kareeberg,NC074,AUDA,Total By Customer Group,5188779,KwaZulu-Natal,Northern Cape
